datum,datum_iso,timestamp_hour,stunde,hour_label,weekday_num,weekday_name,month,month_name,is_weekend,geraet_id,standort,direction,latitude,longitude,speed_limit_kmh,kfz,pkw,lkw,lfw,krad,van_or_bigger,fahrrad,all_vehicles,v_kfz,v_pkw,v_lkw,v85,v85_minus_avg_speed,v85_above_limit,bike_share_all_pct,car_share_motorised_pct,motorbike_share_motorised_pct,van_or_bigger_share_motorised_pct
05.04.2025,2025-04-05,2025-04-05 08:00:00,8,08:00,5,Saturday,4,April,True,DEV-1001,Example St.,Inbound,52.52055,13.409843,30,466,408,21,31,6,52,274,740,31.7,32.7,24.5,41.6,9.9,True,37.0,87.6,1.3,11.2
05.04.2025,2025-04-05,2025-04-05 09:00:00,9,09:00,5,Saturday,4,April,True,DEV-1001,Example St.,Inbound,52.520541,13.409657,30,342,296,17,24,5,41,192,534,28.3,28.7,25.8,35.3,7.0,True,36.0,86.5,1.5,12.0
05.04.2025,2025-04-05,2025-04-05 10:00:00,10,10:00,5,Saturday,4,April,True,DEV-1001,Example St.,Inbound,52.520533,13.409632,30,252,215,15,15,7,30,133,385,28.1,29.2,21.6,37.8,9.7,True,34.5,85.3,2.8,11.9
05.04.2025,2025-04-05,2025-04-05 11:00:00,11,11:00,5,Saturday,4,April,True,DEV-1001,Example St.,Inbound,52.521301,13.409772,30,215,184,10,15,6,25,174,389,32.2,32.6,29.7,41.4,9.2,True,44.7,85.6,2.8,11.6
05.04.2025,2025-04-05,2025-04-05 12:00:00,12,12:00,5,Saturday,4,April,True,DEV-1001,Example St.,Inbound,52.521516,13.409478,30,273,235,16,17,5,33,172,445,31.8,32.4,28.4,37.6,5.8,True,38.7,86.1,1.8,12.1
05.04.2025,2025-04-05,2025-04-05 13:00:00,13,13:00,5,Saturday,4,April,True,DEV-1001,Example St.,Inbound,52.521226,13.40891,30,262,226,9,20,7,29,146,408,33.7,34.8,26.4,40.2,6.5,True,35.8,86.3,2.7,11.1
05.04.2025,2025-04-05,2025-04-05 14:00:00,14,14:00,5,Saturday,4,April,True,DEV-1001,Example St.,Inbound,52.520711,13.409156,30,289,252,18,14,5,32,209,498,29.0,28.9,29.4,34.9,5.9,True,42.0,87.2,1.7,11.1
05.04.2025,2025-04-05,2025-04-05 15:00:00,15,15:00,5,Saturday,4,April,True,DEV-1001,Example St.,Inbound,52.520739,13.409151,30,372,314,24,24,10,48,212,584,28.2,27.5,32.4,38.6,10.4,True,36.3,84.4,2.7,12.9
05.04.2025,2025-04-05,2025-04-05 16:00:00,16,16:00,5,Saturday,4,April,True,DEV-1001,Example St.,Inbound,52.520164,13.410053,30,491,430,31,23,7,54,291,782,25.0,25.9,19.3,32.9,7.9,True,37.2,87.6,1.4,11.0
05.04.2025,2025-04-05,2025-04-05 17:00:00,17,17:00,5,Saturday,4,April,True,DEV-1001,Example St.,Inbound,52.520559,13.408743,30,528,455,37,26,10,63,316,844,32.2,33.7,23.3,39.4,7.2,True,37.4,86.2,1.9,11.9
05.04.2025,2025-04-05,2025-04-05 18:00:00,18,18:00,5,Saturday,4,April,True,DEV-1001,Example St.,Inbound,52.52022,13.409159,30,631,558,29,26,18,55,189,820,32.5,34.1,20.3,41.7,9.2,True,23.0,88.4,2.9,8.7
05.04.2025,2025-04-05,2025-04-05 19:00:00,19,19:00,5,Saturday,4,April,True,DEV-1001,Example St.,Inbound,52.521164,13.409544,30,559,500,28,24,7,52,232,791,30.6,30.7,29.7,38.4,7.8,True,29.3,89.4,1.3,9.3
05.04.2025,2025-04-05,2025-04-05 20:00:00,20,20:00,5,Saturday,4,April,True,DEV-1001,Example St.,Inbound,52.520026,13.409525,30,339,286,17,29,7,46,192,531,39.2,40.7,31.2,47.3,8.1,True,36.2,84.4,2.1,13.6
05.04.2025,2025-04-05,2025-04-05 21:00:00,21,21:00,5,Saturday,4,April,True,DEV-1001,Example St.,Inbound,52.520842,13.409512,30,193,168,8,12,5,20,144,337,41.7,43.3,31.2,46.6,4.9,True,42.7,87.0,2.6,10.4
05.04.2025,2025-04-05,2025-04-05 22:00:00,22,22:00,5,Saturday,4,April,True,DEV-1001,Example St.,Inbound,52.521173,13.409705,30,120,100,7,11,2,18,103,223,38.8,41.0,27.5,45.3,6.5,True,46.2,83.3,1.7,15.0
05.04.2025,2025-04-05,2025-04-05 23:00:00,23,23:00,5,Saturday,4,April,True,DEV-1001,Example St.,Inbound,52.521011,13.409998,30,68,57,4,6,1,10,83,151,33.0,34.8,23.7,41.7,8.7,True,55.0,83.8,1.5,14.7
06.04.2025,2025-04-06,2025-04-06 00:00:00,0,00:00,6,Sunday,4,April,True,DEV-1001,Example St.,Inbound,52.520869,13.409105,30,40,37,1,2,0,3,55,95,39.3,40.4,25.5,49.7,10.4,True,57.9,92.5,0.0,7.5
06.04.2025,2025-04-06,2025-04-06 01:00:00,1,01:00,6,Sunday,4,April,True,DEV-1001,Example St.,Inbound,52.521431,13.409319,30,36,32,2,2,0,4,75,111,30.5,30.3,31.6,39.4,8.9,True,67.6,88.9,0.0,11.1
06.04.2025,2025-04-06,2025-04-06 02:00:00,2,02:00,6,Sunday,4,April,True,DEV-1001,Example St.,Inbound,52.520873,13.409214,30,42,36,2,3,1,5,79,121,39.1,40.8,28.9,48.5,9.4,True,65.3,85.7,2.4,11.9
06.04.2025,2025-04-06,2025-04-06 03:00:00,3,03:00,6,Sunday,4,April,True,DEV-1001,Example St.,Inbound,52.521597,13.409139,30,43,37,2,3,1,5,74,117,41.7,43.8,28.6,48.3,6.6,True,63.2,86.0,2.3,11.6
06.04.2025,2025-04-06,2025-04-06 04:00:00,4,04:00,6,Sunday,4,April,True,DEV-1001,Example St.,Inbound,52.52125,13.408756,30,49,42,2,4,1,6,67,116,36.5,38.1,26.5,44.6,8.1,True,57.8,85.7,2.0,12.2
06.04.2025,2025-04-06,2025-04-06 05:00:00,5,05:00,6,Sunday,4,April,True,DEV-1001,Example St.,Inbound,52.520918,13.409547,30,66,55,4,5,2,9,58,124,37.4,39.7,26.1,46.5,9.1,True,46.8,83.3,3.0,13.6
06.04.2025,2025-04-06,2025-04-06 06:00:00,6,06:00,6,Sunday,4,April,True,DEV-1001,Example St.,Inbound,52.520714,13.410294,30,148,126,9,10,3,19,109,257,30.4,31.1,26.1,36.4,6.0,True,42.4,85.1,2.0,12.8
06.04.2025,2025-04-06,2025-04-06 07:00:00,7,07:00,6,Sunday,4,April,True,DEV-1001,Example St.,Inbound,52.521353,13.409211,30,378,317,25,25,11,50,194,572,28.6,29.4,24.4,37.2,8.6,True,33.9,83.9,2.9,13.2
06.04.2025,2025-04-06,2025-04-06 08:00:00,8,08:00,6,Sunday,4,April,True,DEV-1001,Example St.,Inbound,52.520194,13.409022,30,436,365,27,32,12,59,250,686,25.3,26.4,19.9,32.9,7.6,True,36.4,83.7,2.8,13.5
06.04.2025,2025-04-06,2025-04-06 09:00:00,9,09:00,6,Sunday,4,April,True,DEV-1001,Example St.,Inbound,52.521599,13.40985,30,431,367,20,35,9,55,175,606,28.7,29.7,23.2,35.1,6.4,True,28.9,85.2,2.1,12.8
06.04.2025,2025-04-06,2025-04-06 10:00:00,10,10:00,6,Sunday,4,April,True,DEV-1001,Example St.,Inbound,52.521248,13.409724,30,267,223,19,20,5,39,179,446,31.1,32.4,24.5,40.9,9.8,True,40.1,83.5,1.9,14.6
06.04.2025,2025-04-06,2025-04-06 11:00:00,11,11:00,6,Sunday,4,April,True,DEV-1001,Example St.,Inbound,52.520554,13.410205,30,251,228,8,12,3,20,145,396,35.2,35.8,29.3,44.0,8.8,True,36.6,90.8,1.2,8.0
06.04.2025,2025-04-06,2025-04-06 12:00:00,12,12:00,6,Sunday,4,April,True,DEV-1001,Example St.,Inbound,52.521507,13.408947,30,279,246,15,13,5,28,146,425,29.0,29.4,26.3,34.5,5.5,True,34.4,88.2,1.8,10.0
06.04.2025,2025-04-06,2025-04-06 13:00:00,13,13:00,6,Sunday,4,April,True,DEV-1001,Example St.,Inbound,52.521042,13.409927,30,320,274,17,26,3,43,181,501,37.9,39.5,28.2,45.8,7.9,True,36.1,85.6,0.9,13.4
06.04.2025,2025-04-06,2025-04-06 14:00:00,14,14:00,6,Sunday,4,April,True,DEV-1001,Example St.,Inbound,52.520117,13.408796,30,342,291,14,30,7,44,187,529,34.1,36.0,22.7,40.3,6.2,True,35.3,85.1,2.0,12.9
06.04.2025,2025-04-06,2025-04-06 15:00:00,15,15:00,6,Sunday,4,April,True,DEV-1001,Example St.,Inbound,52.520593,13.409599,30,384,328,17,29,10,46,186,570,38.0,41.0,20.7,43.3,5.3,True,32.6,85.4,2.6,12.0
06.04.2025,2025-04-06,2025-04-06 16:00:00,16,16:00,6,Sunday,4,April,True,DEV-1001,Example St.,Inbound,52.520256,13.409224,30,450,397,17,27,9,44,227,677,28.0,28.7,22.5,37.7,9.7,True,33.5,88.2,2.0,9.8
06.04.2025,2025-04-06,2025-04-06 17:00:00,17,17:00,6,Sunday,4,April,True,DEV-1001,Example St.,Inbound,52.521547,13.409044,30,546,471,29,37,9,66,317,863,38.4,40.5,25.0,45.9,7.5,True,36.7,86.3,1.6,12.1
06.04.2025,2025-04-06,2025-04-06 18:00:00,18,18:00,6,Sunday,4,April,True,DEV-1001,Example St.,Inbound,52.521164,13.409922,30,546,471,30,34,11,64,300,846,31.8,33.4,21.4,41.6,9.8,True,35.5,86.3,2.0,11.7
06.04.2025,2025-04-06,2025-04-06 19:00:00,19,19:00,6,Sunday,4,April,True,DEV-1001,Example St.,Inbound,52.521089,13.40889,30,492,430,28,23,11,51,277,769,30.1,31.3,21.6,40.5,10.4,True,36.0,87.4,2.2,10.4
06.04.2025,2025-04-06,2025-04-06 20:00:00,20,20:00,6,Sunday,4,April,True,DEV-1001,Example St.,Inbound,52.520219,13.409233,30,366,307,25,29,5,54,232,598,28.9,29.3,26.8,33.7,4.8,True,38.8,83.9,1.4,14.8
06.04.2025,2025-04-06,2025-04-06 21:00:00,21,21:00,6,Sunday,4,April,True,DEV-1001,Example St.,Inbound,52.520538,13.410025,30,215,186,10,16,3,26,154,369,38.7,40.5,26.7,45.0,6.3,True,41.7,86.5,1.4,12.1
06.04.2025,2025-04-06,2025-04-06 22:00:00,22,22:00,6,Sunday,4,April,True,DEV-1001,Example St.,Inbound,52.521101,13.408743,30,128,109,6,9,4,15,100,228,27.3,27.8,24.3,36.2,8.9,True,43.9,85.2,3.1,11.7
06.04.2025,2025-04-06,2025-04-06 23:00:00,23,23:00,6,Sunday,4,April,True,DEV-1001,Example St.,Inbound,52.521346,13.408936,30,78,66,4,6,2,10,98,176,35.8,36.7,30.7,44.0,8.2,True,55.7,84.6,2.6,12.8
07.04.2025,2025-04-07,2025-04-07 00:00:00,0,00:00,0,Monday,4,April,False,DEV-1001,Example St.,Inbound,52.521473,13.410097,30,38,34,1,2,1,3,114,152,33.4,34.5,24.1,42.6,9.2,True,75.0,89.5,2.6,7.9
07.04.2025,2025-04-07,2025-04-07 01:00:00,1,01:00,0,Monday,4,April,False,DEV-1001,Example St.,Inbound,52.520548,13.409267,30,41,35,2,3,1,5,84,125,34.1,35.0,28.7,44.1,10.0,True,67.2,85.4,2.4,12.2
07.04.2025,2025-04-07,2025-04-07 02:00:00,2,02:00,0,Monday,4,April,False,DEV-1001,Example St.,Inbound,52.520476,13.409162,30,53,46,3,3,1,6,103,156,32.4,33.3,26.2,42.7,10.3,True,66.0,86.8,1.9,11.3
07.04.2025,2025-04-07,2025-04-07 03:00:00,3,03:00,0,Monday,4,April,False,DEV-1001,Example St.,Inbound,52.521568,13.410009,30,54,45,4,4,1,8,91,145,38.6,40.3,30.1,45.4,6.8,True,62.8,83.3,1.9,14.8
07.04.2025,2025-04-07,2025-04-07 04:00:00,4,04:00,0,Monday,4,April,False,DEV-1001,Example St.,Inbound,52.520862,13.410193,30,55,48,3,3,1,6,91,146,35.1,35.8,30.4,40.8,5.7,True,62.3,87.3,1.8,10.9
07.04.2025,2025-04-07,2025-04-07 05:00:00,5,05:00,0,Monday,4,April,False,DEV-1001,Example St.,Inbound,52.521148,13.408861,30,65,56,3,5,1,8,111,176,33.9,35.1,26.2,40.9,7.0,True,63.1,86.2,1.5,12.3
07.04.2025,2025-04-07,2025-04-07 06:00:00,6,06:00,0,Monday,4,April,False,DEV-1001,Example St.,Inbound,52.520514,13.409733,30,158,134,7,13,4,20,150,308,30.7,31.4,27.3,41.0,10.3,True,48.7,84.8,2.5,12.7
07.04.2025,2025-04-07,2025-04-07 07:00:00,7,07:00,0,Monday,4,April,False,DEV-1001,Example St.,Inbound,52.521471,13.410295,30,373,309,22,32,10,54,244,617,33.9,34.8,29.5,39.4,5.5,True,39.5,82.8,2.7,14.5
07.04.2025,2025-04-07,2025-04-07 08:00:00,8,08:00,0,Monday,4,April,False,DEV-1001,Example St.,Inbound,52.520455,13.410283,30,618,522,40,50,6,90,351,969,28.4,29.3,23.4,38.8,10.4,True,36.2,84.5,1.0,14.6
07.04.2025,2025-04-07,2025-04-07 09:00:00,9,09:00,0,Monday,4,April,False,DEV-1001,Example St.,Inbound,52.520298,13.409879,30,475,421,24,24,6,48,304,779,32.6,33.3,26.8,38.6,6.0,True,39.0,88.6,1.3,10.1
07.04.2025,2025-04-07,2025-04-07 10:00:00,10,10:00,0,Monday,4,April,False,DEV-1001,Example St.,Inbound,52.520296,13.408925,30,315,258,21,27,9,48,215,530,31.3,32.3,26.9,39.8,8.5,True,40.6,81.9,2.9,15.2
07.04.2025,2025-04-07,2025-04-07 11:00:00,11,11:00,0,Monday,4,April,False,DEV-1001,Example St.,Inbound,52.521108,13.408799,30,247,206,15,22,4,37,166,413,32.7,33.9,26.6,41.1,8.4,True,40.2,83.4,1.6,15.0
07.04.2025,2025-04-07,2025-04-07 12:00:00,12,12:00,0,Monday,4,April,False,DEV-1001,Example St.,Inbound,52.520983,13.409051,30,296,249,20,22,5,42,191,487,39.1,40.6,31.5,45.4,6.3,True,39.2,84.1,1.7,14.2
07.04.2025,2025-04-07,2025-04-07 13:00:00,13,13:00,0,Monday,4,April,False,DEV-1001,Example St.,Inbound,52.520396,13.409908,30,313,270,15,22,6,37,233,546,27.9,28.3,26.0,33.8,5.9,True,42.7,86.3,1.9,11.8
07.04.2025,2025-04-07,2025-04-07 14:00:00,14,14:00,0,Monday,4,April,False,DEV-1001,Example St.,Inbound,52.52024,13.409225,30,335,296,11,24,4,35,224,559,29.1,29.5,25.9,37.0,7.9,True,40.1,88.4,1.2,10.4
07.04.2025,2025-04-07,2025-04-07 15:00:00,15,15:00,0,Monday,4,April,False,DEV-1001,Example St.,Inbound,52.520092,13.40944,30,403,351,14,27,11,41,228,631,29.2,29.4,28.0,36.5,7.3,True,36.1,87.1,2.7,10.2
07.04.2025,2025-04-07,2025-04-07 16:00:00,16,16:00,0,Monday,4,April,False,DEV-1001,Example St.,Inbound,52.521495,13.40881,30,649,558,39,45,7,84,292,941,29.4,30.2,24.9,39.9,10.5,True,31.0,86.0,1.1,12.9
07.04.2025,2025-04-07,2025-04-07 17:00:00,17,17:00,0,Monday,4,April,False,DEV-1001,Example St.,Inbound,52.521391,13.410151,30,641,534,38,55,14,93,341,982,21.4,20.0,28.5,28.2,6.8,False,34.7,83.3,2.2,14.5
07.04.2025,2025-04-07,2025-04-07 18:00:00,18,18:00,0,Monday,4,April,False,DEV-1001,Example St.,Inbound,52.520356,13.408706,30,791,687,46,47,11,93,391,1182,25.8,26.2,23.1,34.7,8.9,True,33.1,86.9,1.4,11.8
07.04.2025,2025-04-07,2025-04-07 19:00:00,19,19:00,0,Monday,4,April,False,DEV-1001,Example St.,Inbound,52.52116,13.408881,30,618,526,32,51,9,83,246,864,28.7,29.2,26.0,38.8,10.1,True,28.5,85.1,1.5,13.4
07.04.2025,2025-04-07,2025-04-07 20:00:00,20,20:00,0,Monday,4,April,False,DEV-1001,Example St.,Inbound,52.520078,13.409885,30,443,400,14,23,6,37,281,724,38.2,39.3,27.8,46.9,8.7,True,38.8,90.3,1.4,8.4
07.04.2025,2025-04-07,2025-04-07 21:00:00,21,21:00,0,Monday,4,April,False,DEV-1001,Example St.,Inbound,52.520957,13.409776,30,246,218,8,16,4,24,162,408,35.0,36.6,22.5,41.4,6.4,True,39.7,88.6,1.6,9.8
07.04.2025,2025-04-07,2025-04-07 22:00:00,22,22:00,0,Monday,4,April,False,DEV-1001,Example St.,Inbound,52.521002,13.409384,30,128,114,5,7,2,12,115,243,40.0,41.8,25.0,49.9,9.9,True,47.3,89.1,1.6,9.4
07.04.2025,2025-04-07,2025-04-07 23:00:00,23,23:00,0,Monday,4,April,False,DEV-1001,Example St.,Inbound,52.520758,13.410059,30,92,79,6,5,2,11,127,219,35.3,36.3,29.4,44.3,9.0,True,58.0,85.9,2.2,12.0
08.04.2025,2025-04-08,2025-04-08 00:00:00,0,00:00,1,Tuesday,4,April,False,DEV-1001,Example St.,Inbound,52.521035,13.410176,30,56,47,3,5,1,8,109,165,36.5,38.0,28.7,42.2,5.7,True,66.1,83.9,1.8,14.3
08.04.2025,2025-04-08,2025-04-08 01:00:00,1,01:00,1,Tuesday,4,April,False,DEV-1001,Example St.,Inbound,52.521159,13.409594,30,42,36,2,3,1,5,106,148,36.1,37.8,25.6,45.1,9.0,True,71.6,85.7,2.4,11.9
08.04.2025,2025-04-08,2025-04-08 02:00:00,2,02:00,1,Tuesday,4,April,False,DEV-1001,Example St.,Inbound,52.520388,13.409667,30,59,50,2,5,2,7,92,151,45.7,47.7,34.9,53.1,7.4,True,60.9,84.7,3.4,11.9
08.04.2025,2025-04-08,2025-04-08 03:00:00,3,03:00,1,Tuesday,4,April,False,DEV-1001,Example St.,Inbound,52.520158,13.41027,30,58,50,3,4,1,7,100,158,35.0,35.7,30.6,42.4,7.4,True,63.3,86.2,1.7,12.1
08.04.2025,2025-04-08,2025-04-08 04:00:00,4,04:00,1,Tuesday,4,April,False,DEV-1001,Example St.,Inbound,52.520927,13.409368,30,57,49,3,4,1,7,114,171,36.6,37.9,28.9,46.7,10.1,True,66.7,86.0,1.8,12.3
08.04.2025,2025-04-08,2025-04-08 05:00:00,5,05:00,1,Tuesday,4,April,False,DEV-1001,Example St.,Inbound,52.521027,13.409485,30,72,61,4,5,2,9,102,174,35.2,35.7,32.6,45.5,10.3,True,58.6,84.7,2.8,12.5
08.04.2025,2025-04-08,2025-04-08 06:00:00,6,06:00,1,Tuesday,4,April,False,DEV-1001,Example St.,Inbound,52.521355,13.410212,30,202,171,10,17,4,27,129,331,32.1,33.1,26.2,36.8,4.7,True,39.0,84.7,2.0,13.4
08.04.2025,2025-04-08,2025-04-08 07:00:00,7,07:00,1,Tuesday,4,April,False,DEV-1001,Example St.,Inbound,52.521067,13.409686,30,458,400,18,35,5,53,231,689,26.7,27.1,23.9,34.9,8.2,True,33.5,87.3,1.1,11.6
08.04.2025,2025-04-08,2025-04-08 08:00:00,8,08:00,1,Tuesday,4,April,False,DEV-1001,Example St.,Inbound,52.521078,13.40999,30,564,498,18,39,9,57,247,811,30.8,31.7,23.9,40.2,9.4,True,30.5,88.3,1.6,10.1
08.04.2025,2025-04-08,2025-04-08 09:00:00,9,09:00,1,Tuesday,4,April,False,DEV-1001,Example St.,Inbound,52.52065,13.409604,30,396,341,16,28,11,44,222,618,30.1,30.6,27.0,36.8,6.7,True,35.9,86.1,2.8,11.1
08.04.2025,2025-04-08,2025-04-08 10:00:00,10,10:00,1,Tuesday,4,April,False,DEV-1001,Example St.,Inbound,52.52009,13.408715,30,294,247,16,24,7,40,210,504,35.9,37.3,28.6,43.7,7.8,True,41.7,84.0,2.4,13.6
08.04.2025,2025-04-08,2025-04-08 11:00:00,11,11:00,1,Tuesday,4,April,False,DEV-1001,Example St.,Inbound,52.521389,13.41012,30,280,239,15,23,3,38,178,458,32.0,32.8,26.8,37.7,5.7,True,38.9,85.4,1.1,13.6
08.04.2025,2025-04-08,2025-04-08 12:00:00,12,12:00,1,Tuesday,4,April,False,DEV-1001,Example St.,Inbound,52.520939,13.409904,30,276,237,18,18,3,36,167,443,35.5,37.1,25.9,45.8,10.3,True,37.7,85.9,1.1,13.0
08.04.2025,2025-04-08,2025-04-08 13:00:00,13,13:00,1,Tuesday,4,April,False,DEV-1001,Example St.,Inbound,52.520224,13.410282,30,328,280,14,28,6,42,180,508,35.2,36.9,25.4,44.2,9.0,True,35.4,85.4,1.8,12.8
08.04.2025,2025-04-08,2025-04-08 14:00:00,14,14:00,1,Tuesday,4,April,False,DEV-1001,Example St.,Inbound,52.521238,13.408747,30,378,319,19,33,7,52,270,648,32.8,35.2,19.6,39.6,6.8,True,41.7,84.4,1.9,13.8
08.04.2025,2025-04-08,2025-04-08 15:00:00,15,15:00,1,Tuesday,4,April,False,DEV-1001,Example St.,Inbound,52.521277,13.409841,30,538,454,37,34,13,71,257,795,32.0,33.1,25.9,40.2,8.2,True,32.3,84.4,2.4,13.2
08.04.2025,2025-04-08,2025-04-08 16:00:00,16,16:00,1,Tuesday,4,April,False,DEV-1001,Example St.,Inbound,52.520432,13.408912,30,521,453,32,30,6,62,329,850,33.1,34.4,24.1,39.7,6.6,True,38.7,86.9,1.2,11.9
08.04.2025,2025-04-08,2025-04-08 17:00:00,17,17:00,1,Tuesday,4,April,False,DEV-1001,Example St.,Inbound,52.520467,13.40932,30,669,596,22,42,9,64,362,1031,27.5,28.1,22.5,34.3,6.8,True,35.1,89.1,1.3,9.6
08.04.2025,2025-04-08,2025-04-08 18:00:00,18,18:00,1,Tuesday,4,April,False,DEV-1001,Example St.,Inbound,52.520101,13.409395,30,871,768,46,42,15,88,426,1297,32.3,33.2,25.9,39.8,7.5,True,32.8,88.2,1.7,10.1
08.04.2025,2025-04-08,2025-04-08 19:00:00,19,19:00,1,Tuesday,4,April,False,DEV-1001,Example St.,Inbound,52.521518,13.409232,30,633,543,27,48,15,75,278,911,30.7,31.6,25.3,37.1,6.4,True,30.5,85.8,2.4,11.8
08.04.2025,2025-04-08,2025-04-08 20:00:00,20,20:00,1,Tuesday,4,April,False,DEV-1001,Example St.,Inbound,52.520321,13.409203,30,515,425,32,43,15,75,240,755,35.0,36.3,29.0,45.2,10.2,True,31.8,82.5,2.9,14.6
08.04.2025,2025-04-08,2025-04-08 21:00:00,21,21:00,1,Tuesday,4,April,False,DEV-1001,Example St.,Inbound,52.520182,13.409602,30,313,270,16,22,5,38,168,481,29.0,28.8,30.9,35.9,6.9,True,34.9,86.3,1.6,12.1
08.04.2025,2025-04-08,2025-04-08 22:00:00,22,22:00,1,Tuesday,4,April,False,DEV-1001,Example St.,Inbound,52.52131,13.409973,30,146,123,10,9,4,19,142,288,30.5,30.9,27.9,39.1,8.6,True,49.3,84.2,2.7,13.0
08.04.2025,2025-04-08,2025-04-08 23:00:00,23,23:00,1,Tuesday,4,April,False,DEV-1001,Example St.,Inbound,52.520641,13.409511,30,79,66,5,6,2,11,115,194,42.7,44.9,31.1,50.0,7.3,True,59.3,83.5,2.5,13.9
09.04.2025,2025-04-09,2025-04-09 00:00:00,0,00:00,2,Wednesday,4,April,False,DEV-1001,Example St.,Inbound,52.521052,13.409268,30,54,46,2,5,1,7,100,154,33.6,34.9,26.0,42.7,9.1,True,64.9,85.2,1.9,13.0
09.04.2025,2025-04-09,2025-04-09 01:00:00,1,01:00,2,Wednesday,4,April,False,DEV-1001,Example St.,Inbound,52.520817,13.40953,30,43,37,2,3,1,5,116,159,34.3,35.5,27.2,40.4,6.1,True,73.0,86.0,2.3,11.6
09.04.2025,2025-04-09,2025-04-09 02:00:00,2,02:00,2,Wednesday,4,April,False,DEV-1001,Example St.,Inbound,52.520666,13.410239,30,51,43,3,4,1,7,96,147,34.3,35.5,27.6,39.4,5.1,True,65.3,84.3,2.0,13.7
09.04.2025,2025-04-09,2025-04-09 03:00:00,3,03:00,2,Wednesday,4,April,False,DEV-1001,Example St.,Inbound,52.52051,13.40918,30,55,48,3,3,1,6,85,140,31.2,31.8,27.5,39.9,8.7,True,60.7,87.3,1.8,10.9
09.04.2025,2025-04-09,2025-04-09 04:00:00,4,04:00,2,Wednesday,4,April,False,DEV-1001,Example St.,Inbound,52.520896,13.410234,30,45,39,3,2,1,5,112,157,35.1,36.1,28.9,40.6,5.5,True,71.3,86.7,2.2,11.1
09.04.2025,2025-04-09,2025-04-09 05:00:00,5,05:00,2,Wednesday,4,April,False,DEV-1001,Example St.,Inbound,52.521128,13.409029,30,69,61,3,3,2,6,94,163,36.9,37.7,30.8,43.8,6.9,True,57.7,88.4,2.9,8.7
09.04.2025,2025-04-09,2025-04-09 06:00:00,6,06:00,2,Wednesday,4,April,False,DEV-1001,Example St.,Inbound,52.520844,13.409723,30,187,161,13,10,3,23,124,311,30.5,31.0,27.6,40.2,9.7,True,39.9,86.1,1.6,12.3
09.04.2025,2025-04-09,2025-04-09 07:00:00,7,07:00,2,Wednesday,4,April,False,DEV-1001,Example St.,Inbound,52.520136,13.408914,30,433,362,28,31,12,59,247,680,28.7,30.1,21.6,36.9,8.2,True,36.3,83.6,2.8,13.6
09.04.2025,2025-04-09,2025-04-09 08:00:00,8,08:00,2,Wednesday,4,April,False,DEV-1001,Example St.,Inbound,52.521109,13.409732,30,545,476,28,34,7,62,268,813,28.6,29.1,25.3,36.9,8.3,True,33.0,87.3,1.3,11.4
09.04.2025,2025-04-09,2025-04-09 09:00:00,9,09:00,2,Wednesday,4,April,False,DEV-1001,Example St.,Inbound,52.521304,13.410242,30,455,398,21,31,5,52,262,717,29.9,30.6,24.3,35.2,5.3,True,36.5,87.5,1.1,11.4
09.04.2025,2025-04-09,2025-04-09 10:00:00,10,10:00,2,Wednesday,4,April,False,DEV-1001,Example St.,Inbound,52.52044,13.40956,30,303,259,20,20,4,40,211,514,38.8,40.6,28.0,45.1,6.3,True,41.1,85.5,1.3,13.2
09.04.2025,2025-04-09,2025-04-09 11:00:00,11,11:00,2,Wednesday,4,April,False,DEV-1001,Example St.,Inbound,52.521316,13.408767,30,264,235,14,12,3,26,200,464,33.7,35.2,21.5,40.4,6.7,True,43.1,89.0,1.1,9.8
09.04.2025,2025-04-09,2025-04-09 12:00:00,12,12:00,2,Wednesday,4,April,False,DEV-1001,Example St.,Inbound,52.521307,13.409403,30,308,258,20,25,5,45,236,544,36.5,38.4,27.0,43.1,6.6,True,43.4,83.8,1.6,14.6
09.04.2025,2025-04-09,2025-04-09 13:00:00,13,13:00,2,Wednesday,4,April,False,DEV-1001,Example St.,Inbound,52.520331,13.409031,30,393,339,21,23,10,44,194,587,31.5,32.4,25.7,36.8,5.3,True,33.0,86.3,2.5,11.2
09.04.2025,2025-04-09,2025-04-09 14:00:00,14,14:00,2,Wednesday,4,April,False,DEV-1001,Example St.,Inbound,52.521087,13.408852,30,371,320,16,29,6,45,148,519,33.1,33.1,32.9,43.5,10.4,True,28.5,86.3,1.6,12.1
09.04.2025,2025-04-09,2025-04-09 15:00:00,15,15:00,2,Wednesday,4,April,False,DEV-1001,Example St.,Inbound,52.521218,13.409782,30,529,457,34,24,14,58,299,828,33.7,34.0,31.7,43.2,9.5,True,36.1,86.4,2.6,11.0
09.04.2025,2025-04-09,2025-04-09 16:00:00,16,16:00,2,Wednesday,4,April,False,DEV-1001,Example St.,Inbound,52.521498,13.409291,30,602,511,30,44,17,74,280,882,33.7,35.0,26.0,39.8,6.1,True,31.7,84.9,2.8,12.3
09.04.2025,2025-04-09,2025-04-09 17:00:00,17,17:00,2,Wednesday,4,April,False,DEV-1001,Example St.,Inbound,52.520855,13.409049,30,702,595,41,53,13,94,289,991,27.9,29.1,21.6,32.8,4.9,True,29.2,84.8,1.9,13.4
